NumTetVerts= 22155
x y z
80.90168488266704 0.0 -637.1648295251089
80.90168488266704 0.0 -637.3791127080666
80.90168488266704 0.0 -637.5328562630283
80.90168488266703 0.0 -637.643163366971
80.9016848826671 -0.4 -632.5335162407935
80.9016848826671 -0.4 -632.7327936427455
80.90168488266708 -0.4 -632.9987819522514
80.90168488266708 -0.4 -633.2969667519624
80.90168488266708 -0.4 -633.6317247274823
80.90168488266708 -0.4 -634.015068230569
80.90168488266707 -0.4 -634.4579147475923
80.90168488266707 -0.4 -634.9520460655308
80.90168488266706 -0.4 -635.4430704547104
80.90168488266706 -0.4 -635.8769367080561
80.90168488266706 -0.4 -636.2562281686269
80.90168488266704 -0.4 -636.5906663601045
80.90168488266704 -0.4 -636.8908701045907
80.90168488266704 -0.4 -637.1648295251089
80.90168488266704 -0.4 -637.3791127080666
80.90168488266704 -0.4 -637.5328562630283
80.90168488266703 -0.4 -637.643163366971
80.5319431383682 -0.06666666666666667 -637.722306080153
80.5319431383682 -0.1333333333333333 -637.722306080153
80.5319431383682 -0.2 -637.722306080153
80.5319431383682 -0.2666666666666667 -637.722306080153
80.5319431383682 -0.3333333333333334 -637.722306080153
80.66301224316545 0.0 -637.722306080153
80.76398464603822 0.0 -637.722306080153
80.84176636172451 0.0 -637.722306080153
80.66301224316545 -0.4 -637.722306080153
80.76398464603822 -0.4 -637.722306080153
80.84176636172451 -0.4 -637.722306080153
80.5319431383682 -0.06666666666666667 -639.297748056837
80.5319431383682 -0.1333333333333333 -639.297748056837
80.5319431383682 -0.2 -639.297748056837
80.5319431383682 -0.2666666666666667 -639.297748056837
80.5319431383682 -0.3333333333333334 -639.297748056837
80.39308878200718 0.0 -637.5284302875548
80.2256897033161 0.0 -637.3585884498126
80.03384524884578 0.0 -637.2169399067328
79.82225231493602 0.0 -637.106952655203
79.59609322947897 0.0 -637.0313202707653
79.3609044864262 0.0 -636.9918939710133
79.12244392394344 0.0 -636.9896391478906
78.88655129736857 0.0 -637.0246111145439
78.65900233121444 0.0 -637.0959534692034
78.44536797315973 0.0 -637.2019196282002
78.25087970895768 0.0 -637.3399147257985
78.08029967507144 0.0 -637.5065596560903
77.93780352796581 0.0 -637.6977752413021
77.82688111204786 0.0 -637.908878797541
77.75024833731084 0.0 -638.1347013505438
77.70978140871685 0.0 -638.3697143846981
77.70647137048489 0.0 -638.6081624228121
77.7403991791159 0.0 -638.8442078444514
77.81073393492105 0.0 -639.0720703190258
77.9157536784639 0.0 -639.2861714207629
78.05288657147428 0.0 -639.4812681447598
78.21877572679216 0.0 -639.6525846059757
78.40935896935254 0.0 -639.7959254435926
78.61996979170512 0.0 -639.9077808888218
78.84545092121348 0.0 -639.9854120420614
79.05226122631463 0.0 -640.023940694185
79.21347056238626 0.0 -640.0339642432484
79.36162561988725 0.0 -640.0280965334754
79.50570884645444 0.0 -640.008382575279
79.64670752553903 0.0 -639.9751824949452
79.78442859207127 0.0 -639.9285450127653
79.91969549076526 0.0 -639.8676633229276
80.05944925606661 0.0 -639.7867876941359
80.22568932113627 0.0 -639.6614660185551
80.39308832257008 0.0 -639.4916243950793
80.39308878200718 -0.4 -637.5284302875548
80.2256897033161 -0.4 -637.3585884498126
80.03384524884578 -0.4 -637.2169399067328
79.82225231493602 -0.4 -637.106952655203
79.59609322947897 -0.4 -637.0313202707653
79.3609044864262 -0.4 -636.9918939710133
79.12244392394344 -0.4 -636.9896391478906
78.88655129736857 -0.4 -637.0246111145439
78.65900233121444 -0.4 -637.0959534692034
78.44536797315973 -0.4 -637.2019196282002
78.25087970895768 -0.4 -637.3399147257985
78.08029967507144 -0.4 -637.5065596560903
77.93780352796581 -0.4 -637.6977752413021
77.82688111204786 -0.4 -637.908878797541
77.75024833731084 -0.4 -638.1347013505438
77.70978140871685 -0.4 -638.3697143846981
77.70647137048489 -0.4 -638.6081624228121
77.7403991791159 -0.4 -638.8442078444514
77.81073393492105 -0.4 -639.0720703190258
77.9157536784639 -0.4 -639.2861714207629
78.05288657147428 -0.4 -639.4812681447598
78.21877572679216 -0.4 -639.6525846059757
78.40935896935254 -0.4 -639.7959254435926
78.61996979170512 -0.4 -639.9077808888218
78.84545092121348 -0.4 -639.9854120420614
79.05226122631463 -0.4 -640.023940694185
79.21347056238626 -0.4 -640.0339642432484
79.36162561988725 -0.4 -640.0280965334754
79.50570884645444 -0.4 -640.008382575279
79.64670752553903 -0.4 -639.9751824949452
79.78442859207127 -0.4 -639.9285450127653
79.91969549076526 -0.4 -639.8676633229276
80.05944925606661 -0.4 -639.7867876941359
80.22568932113627 -0.4 -639.6614660185551
80.39308832257008 -0.4 -639.4916243950793
80.9016848826671 -0.06666666666666667 -639.297748056837
80.9016848826671 -0.1333333333333333 -639.297748056837
80.9016848826671 -0.2 -639.297748056837
80.9016848826671 -0.2666666666666667 -639.297748056837
80.9016848826671 -0.3333333333333334 -639.297748056837
80.69784419336474 0.0 -639.297748056837
80.81654388083436 0.0 -639.297748056837
80.69784419336474 -0.4 -639.297748056837
80.81654388083436 -0.4 -639.297748056837
80.9016848826671 -0.06666666666666667 -641.415496900176
80.9016848826671 -0.1333333333333333 -641.415496900176
80.9016848826671 -0.2 -641.415496900176
80.9016848826671 -0.2666666666666667 -641.415496900176
80.9016848826671 -0.3333333333333334 -641.415496900176
80.9016848826671 0.0 -641.3051118668382
80.9016848826671 0.0 -641.1539247309158
80.9016848826671 0.0 -640.9607890119592
80.90168488266708 0.0 -640.7389321236797
80.90168488266708 0.0 -640.5151721462614
80.90168488266708 0.0 -640.291412584795
80.90168488266708 0.0 -640.0676170786775
80.90168488266708 0.0 -639.8436815692681
80.90168488266707 0.0 -639.6390038673039
80.90168488266707 0.0 -639.4882145198335
80.90168488266707 0.0 -639.3781242262486
80.9016848826671 -0.4 -641.3051118668382
80.9016848826671 -0.4 -641.1539247309158
80.9016848826671 -0.4 -640.9607890119592
80.90168488266708 -0.4 -640.7389321236797
80.90168488266708 -0.4 -640.5151721462614
80.90168488266708 -0.4 -640.291412584795
80.90168488266708 -0.4 -640.0676170786775
80.90168488266708 -0.4 -639.8436815692681
80.90168488266707 -0.4 -639.6390038673039
80.90168488266707 -0.4 -639.4882145198335
80.90168488266707 -0.4 -639.3781242262486
80.60260799955219 -0.06666666666666667 -641.415496900176
80.60260799955219 -0.1333333333333333 -641.415496900176
80.60260799955219 -0.2 -641.415496900176
80.60260799955219 -0.2666666666666667 -641.415496900176
80.60260799955219 -0.3333333333333334 -641.415496900176
80.70644360737896 0.0 -641.415496900176
80.80777020236862 0.0 -641.415496900176
80.70644360737896 -0.4 -641.415496900176
80.80777020236862 -0.4 -641.415496900176
80.60260799955219 -0.06666666666666667 -642.2090557573559
80.60260799955219 -0.1333333333333333 -642.2090557573559
80.60260799955219 -0.2 -642.2090557573559
80.60260799955219 -0.2666666666666667 -642.2090557573559
80.60260799955219 -0.3333333333333334 -642.2090557573559
80.53425216616915 0.0 -642.2964908348546
80.4532269276261 0.0 -642.3723360572809
80.36146977561849 0.0 -642.434776669578
80.26117581019356 0.0 -642.4823171594198
80.15474737092872 0.0 -642.5138175447042
80.04473141234351 0.0 -642.5285231305121
79.93376692182241 0.0 -642.5260813862614
79.82451021516196 0.0 -642.5065521650537
79.71957291946896 0.0 -642.4704027778174
79.62146293941807 0.0 -642.4184954936861
79.53253851753004 0.0 -642.3520776827958
79.45492702298891 0.0 -642.2727409786794
79.39048195111545 0.0 -642.1823813363962
79.34074308171519 0.0 -642.0831537446371
79.30690800531139 0.0 -641.9774445366883
79.28978539469985 0.0 -641.8677886360758
79.28978264591387 0.0 -641.7567994470555
79.30690146494197 0.0 -641.6471357658291
79.34073287684322 0.0 -641.541423938421
79.39047134512197 0.0 -641.4421889312914
79.4549192109439 0.0 -641.3518210110286
79.53253697114779 0.0 -641.272476328164
79.62146715483178 0.0 -641.2060544970154
79.71957891047451 0.0 -641.1541472816231
79.82451573312345 0.0 -641.1179990581404
79.93377447262401 0.0 -641.0984705179691
80.04473176689208 0.0 -641.0960295466958
80.15473688894124 0.0 -641.1107328752266
80.26116072223618 0.0 -641.1422297293685
80.36145542360411 0.0 -641.18976776922
80.45321779326744 0.0 -641.2522092896894
80.53424886698343 0.0 -641.3280582165384
80.53425216616915 -0.4 -642.2964908348546
80.4532269276261 -0.4 -642.3723360572809
80.36146977561849 -0.4 -642.434776669578
80.26117581019356 -0.4 -642.4823171594198
80.15474737092872 -0.4 -642.5138175447042
80.04473141234351 -0.4 -642.5285231305121
79.93376692182241 -0.4 -642.5260813862614
79.82451021516196 -0.4 -642.5065521650537
79.71957291946896 -0.4 -642.4704027778174
79.62146293941807 -0.4 -642.4184954936861
79.53253851753004 -0.4 -642.3520776827958
79.45492702298891 -0.4 -642.2727409786794
79.39048195111545 -0.4 -642.1823813363962
79.34074308171519 -0.4 -642.0831537446371
79.30690800531139 -0.4 -641.9774445366883
79.28978539469985 -0.4 -641.8677886360758
79.28978264591387 -0.4 -641.7567994470555
79.30690146494197 -0.4 -641.6471357658291
79.34073287684322 -0.4 -641.541423938421
79.39047134512197 -0.4 -641.4421889312914
79.4549192109439 -0.4 -641.3518210110286
79.53253697114779 -0.4 -641.272476328164
79.62146715483178 -0.4 -641.2060544970154
79.71957891047451 -0.4 -641.1541472816231
79.82451573312345 -0.4 -641.1179990581404
79.93377447262401 -0.4 -641.0984705179691
80.04473176689208 -0.4 -641.0960295466958
80.15473688894124 -0.4 -641.1107328752266
80.26116072223618 -0.4 -641.1422297293685
80.36145542360411 -0.4 -641.18976776922
80.45321779326744 -0.4 -641.2522092896894
80.53424886698343 -0.4 -641.3280582165384
80.9016848826671 -0.06666666666666667 -642.2090557573559
80.9016848826671 -0.1333333333333333 -642.2090557573559
80.9016848826671 -0.2 -642.2090557573559
80.9016848826671 -0.2666666666666667 -642.2090557573559
80.9016848826671 -0.3333333333333334 -642.2090557573559
80.81007118622719 0.0 -642.2090557573559
80.70488387280048 0.0 -642.2090557573559
80.81007118622719 -0.4 -642.2090557573559
80.70488387280048 -0.4 -642.2090557573559
80.901684882667 -0.06666666666666667 -645.654710931111
80.901684882667 -0.1333333333333333 -645.654710931111
80.901684882667 -0.2 -645.654710931111
80.901684882667 -0.2666666666666667 -645.654710931111
80.901684882667 -0.3333333333333334 -645.654710931111
80.90168488266683 0.0 -645.0244629307297
80.90168488266687 0.0 -644.3996737648301
80.90168488266691 0.0 -643.806997107152
80.90168488266696 0.0 -643.3046963769481
80.90168488266697 0.0 -642.9341809589697
80.901684882667 0.0 -642.6651876608864
80.90168488266701 0.0 -642.4635870738393
80.90168488266701 0.0 -642.3157055755561
80.90168488266683 -0.4 -645.0244629307297
80.90168488266687 -0.4 -644.3996737648301
80.90168488266691 -0.4 -643.806997107152
80.90168488266696 -0.4 -643.3046963769481
80.90168488266697 -0.4 -642.9341809589697
80.901684882667 -0.4 -642.6651876608864
80.90168488266701 -0.4 -642.4635870738393
80.90168488266701 -0.4 -642.3157055755561
77.8557285945858 -0.06666666666666667 -656.041830398745
77.8557285945858 -0.1333333333333333 -656.041830398745
77.8557285945858 -0.2 -656.041830398745
77.8557285945858 -0.2666666666666667 -656.041830398745
77.8557285945858 -0.3333333333333334 -656.041830398745
78.03490622334336 0.0 -655.4308106532833
78.21408385210081 0.0 -654.8197909078215
78.39326148085827 0.0 -654.2087711623597
78.57243910961571 0.0 -653.597751416898
78.75161673837304 0.0 -652.9867316714366
78.93079436712969 0.0 -652.3757119259776
79.10997199588245 0.0 -651.7646921805318
79.2891496246119 0.0 -651.1536724351656
79.4683272532303 0.0 -650.542652690178
79.64750488137929 0.0 -649.9316329467912
79.82668250800324 0.0 -649.3206132086049
80.00586012896925 0.0 -648.709593489713
80.18503770594295 0.0 -648.0985739208409
80.36421500780368 0.0 -647.4875552901408
80.54339075653402 0.0 -646.8765419558235
80.72255796524321 0.0 -646.265557744124
78.03490622334336 -0.4 -655.4308106532833
78.21408385210081 -0.4 -654.8197909078215
78.39326148085827 -0.4 -654.2087711623597
78.57243910961571 -0.4 -653.597751416898
78.75161673837304 -0.4 -652.9867316714366
78.93079436712969 -0.4 -652.3757119259776
79.10997199588245 -0.4 -651.7646921805318
79.2891496246119 -0.4 -651.1536724351656
79.4683272532303 -0.4 -650.542652690178
79.64750488137929 -0.4 -649.9316329467912
79.82668250800324 -0.4 -649.3206132086049
80.00586012896925 -0.4 -648.709593489713
80.18503770594295 -0.4 -648.0985739208409
80.36421500780368 -0.4 -647.4875552901408
80.54339075653402 -0.4 -646.8765419558235
80.72255796524321 -0.4 -646.265557744124
73.79056062715 -0.06666666666666667 -656.041830398745
73.79056062715 -0.1333333333333333 -656.041830398745
73.79056062715 -0.2 -656.041830398745
73.79056062715 -0.2666666666666667 -656.041830398745
73.79056062715 -0.3333333333333334 -656.041830398745
74.37129890821225 0.0 -656.041830398745
74.95203718927452 0.0 -656.041830398745
75.53277547033677 0.0 -656.041830398745
76.11351375139903 0.0 -656.041830398745
76.69425203246128 0.0 -656.041830398745
77.27499031352355 0.0 -656.041830398745
74.37129890821225 -0.4 -656.041830398745
74.95203718927452 -0.4 -656.041830398745
75.53277547033677 -0.4 -656.041830398745
76.11351375139903 -0.4 -656.041830398745
76.69425203246128 -0.4 -656.041830398745
77.27499031352355 -0.4 -656.041830398745
70.7416848819851 -0.06666666666666667 -645.654710931111
70.7416848819851 -0.1333333333333333 -645.654710931111
70.7416848819851 -0.2 -645.654710931111
70.7416848819851 -0.2666666666666667 -645.654710931111
70.7416848819851 -0.3333333333333334 -645.654710931111
70.92034889254698 0.0 -646.2633957636158
71.09947798288363 0.0 -646.8736650618665
71.27879127873166 0.0 -647.4845619241156
71.45817263802819 0.0 -648.0956906695998
71.63757866916686 0.0 -648.7069034688116
71.81699172796068 0.0 -649.3181402103221
71.99640661407928 0.0 -649.9293831772883
72.17582191955867 0.0 -650.5406275729617
72.35523731302341 0.0 -651.1518722683895
72.53465272402491 0.0 -651.7631170235629
72.71406813831425 0.0 -652.3743617899374
72.89348355306201 0.0 -652.9856065578738
73.07289896787319 0.0 -653.5968513260261
73.25231438269167 0.0 -654.2080960942035
73.43172979751104 0.0 -654.8193408623838
73.6111452123305 0.0 -655.4305856305643
70.92034889254698 -0.4 -646.2633957636158
71.09947798288363 -0.4 -646.8736650618665
71.27879127873166 -0.4 -647.4845619241156
71.45817263802819 -0.4 -648.0956906695998
71.63757866916686 -0.4 -648.7069034688116
71.81699172796068 -0.4 -649.3181402103221
71.99640661407928 -0.4 -649.9293831772883
72.17582191955867 -0.4 -650.5406275729617
72.35523731302341 -0.4 -651.1518722683895
72.53465272402491 -0.4 -651.7631170235629
72.71406813831425 -0.4 -652.3743617899374
72.89348355306201 -0.4 -652.9856065578738
73.07289896787319 -0.4 -653.5968513260261
73.25231438269167 -0.4 -654.2080960942035
73.43172979751104 -0.4 -654.8193408623838
73.6111452123305 -0.4 -655.4305856305643
70.741684881985 -0.06666666666666667 -639.297748056837
70.741684881985 -0.1333333333333333 -639.297748056837
70.741684881985 -0.2 -639.297748056837
70.741684881985 -0.2666666666666667 -639.297748056837
70.741684881985 -0.3333333333333334 -639.297748056837
70.74168488198495 0.0 -639.3884035098184
70.74168488198495 0.0 -639.514238626629
70.74168488198495 0.0 -639.6889052815645
70.74168488198495 0.0 -639.9277097217529
70.74168488198497 0.0 -640.1867747826826
70.74168488198497 0.0 -640.4458179640096
70.74168488198497 0.0 -640.7048726219807
70.74168488198497 0.0 -640.9639980853998
70.74168488198498 0.0 -641.2206135130282
70.74168488198498 0.0 -641.4761051541167
70.74168488198498 0.0 -641.7358423686769
70.74168488198498 0.0 -642.0133747245159
70.741684881985 0.0 -642.3394431262121
70.741684881985 0.0 -642.7393709919274
70.74168488198501 0.0 -643.23684710709
70.74168488198501 0.0 -643.806535251197
70.74168488198502 0.0 -644.4098263823884
70.74168488198502 0.0 -645.0281568082648
70.74168488198495 -0.4 -639.3884035098184
70.74168488198495 -0.4 -639.514238626629
70.74168488198495 -0.4 -639.6889052815645
70.74168488198495 -0.4 -639.9277097217529
70.74168488198497 -0.4 -640.1867747826826
70.74168488198497 -0.4 -640.4458179640096
70.74168488198497 -0.4 -640.7048726219807
70.74168488198497 -0.4 -640.9639980853998
70.74168488198498 -0.4 -641.2206135130282
70.74168488198498 -0.4 -641.4761051541167
70.74168488198498 -0.4 -641.7358423686769
70.74168488198498 -0.4 -642.0133747245159
70.741684881985 -0.4 -642.3394431262121
70.741684881985 -0.4 -642.7393709919274
70.74168488198501 -0.4 -643.23684710709
70.74168488198501 -0.4 -643.806535251197
70.74168488198502 -0.4 -644.4098263823884
70.74168488198502 -0.4 -645.0281568082648
71.15730332894279 -0.06666666666666667 -639.297748056837
71.15730332894279 -0.1333333333333333 -639.297748056837
71.15730332894279 -0.2 -639.297748056837
71.15730332894279 -0.2666666666666667 -639.297748056837
71.15730332894279 -0.3333333333333334 -639.297748056837
70.96984282432383 0.0 -639.297748056837
70.83652270503241 0.0 -639.297748056837
70.96984282432383 -0.4 -639.297748056837
70.83652270503241 -0.4 -639.297748056837
71.15730332894279 -0.06666666666666667 -637.2814785560171
71.15730332894279 -0.1333333333333333 -637.2814785560171
71.15730332894279 -0.2 -637.2814785560171
71.15730332894279 -0.2666666666666667 -637.2814785560171
71.15730332894279 -0.3333333333333334 -637.2814785560171
71.31369986815689 0.0 -639.5133243668483
71.4979144641608 0.0 -639.7043340707494
71.70635072925737 0.0 -639.8675305433002
71.89180559204202 0.0 -639.9781967121164
72.03173135504622 0.0 -640.044187318506
72.13938486940364 0.0 -640.0859118601311
72.23566453673688 0.0 -640.1170593680384
72.33010985471778 0.0 -640.1422509383414
72.42497860912512 0.0 -640.1624264138321
72.52112152683199 0.0 -640.1777967592816
72.62017981490823 0.0 -640.1884185082267
72.72958000111814 0.0 -640.1941026761752
72.87264935949796 0.0 -640.1920409744845
